label,text
peptic ulcer disease,i often feel like food is getting caught in my throat and have problems swallowing. i feel bloated and frequently belch. i constantly have a bitter aftertaste.
peptic ulcer disease,"i've lost a lot of stuff because of my bloody stools, including iron and bloos. because of this, i now have anaemia and usually feel fairly weak."
peptic ulcer disease,"my appetite and chronic hunger are both ferocious. my stomach may occasionally ache and spasm. i have gas and bloating after eating, which is really painful."
peptic ulcer disease,my bowel movements have become constipated and diarrheal. i often feel quite tired and lack both energy and appetite.
peptic ulcer disease,"bending down or reclining down only makes my stomach feel more. i have pain after eating some foods, such as hot or acidic food. i occasionally get loose stools as a result of this."
peptic ulcer disease,"due to a stomach discomfort, i have problems sleeping or staying asleep. i am exhausted after using the bathroom and lose my appetite. i'm quite nervous all the time."
peptic ulcer disease,"a sour, acidic taste is all over my mouth. belching and burping are common in me. i have pressure or fullness in my upper abdomen for a few hours."
peptic ulcer disease,"i unknowingly lose weight and find it difficult to gain weight. to relieve the pain and discomfort i feel, i take antacids. my mouth hurts so much."
peptic ulcer disease,"on occasion, throughout the day or at night, i have burning in my upper abdomen. i frequently get extreme nauseous episodes, heartburn, and indigestion."
peptic ulcer disease,"i have both bloating and unease. i no longer like eating because i've been losing weight. i sometimes vomit blood and have tarry, black stools."
peptic ulcer disease,i frequently get swallowing issues and the sensation that food is getting stuck in my throat. i regularly belch and feel bloated. my aftertaste is unpleasant all the time.
peptic ulcer disease,"my bloody stools have caused me to lose a lot of things, including iron and bloos. i now have anaemia as a result, and i typically feel rather weak."
peptic ulcer disease,"both my appetite and ongoing hunger are fierce. there are times when my stomach hurts and cramps. following a meal, i have very painful gas and bloating."
peptic ulcer disease,constipated and diarrheal bowel motions have been happening to me. i frequently have a lack of energy and appetite.
peptic ulcer disease,"my stomach only feels worse when i stoop or recline. after eating particular meals, such as spicy or acidic cuisine, i have discomfort. this occasionally causes me to have loose stools."
peptic ulcer disease,"i have a stomach ache that keeps me from falling or staying asleep. after using the restroom, i feel worn out and lose interest in food. i'm constantly pretty anxious."
peptic ulcer disease,"my mouth is filled with an acidic, sour flavour. burping and belching are frequent in me. for a few hours, my upper abdomen has felt pressured or full."
peptic ulcer disease,i inadvertently lose weight and have a hard time gaining it back. i use antacids to get rid of the pain and discomfort i experience. it aches so much in my mouth.
peptic ulcer disease,"i occasionally have burning in my upper abdomen throughout the day or at night. i regularly get severe heartburn, indigestion, and nausea."
peptic ulcer disease,"i'm feeling both bloated and uneasy. because i've been losing weight, i no longer like eating. i occasionally get tarry, black stools and blood in my vomit."
peptic ulcer disease,"i regularly have trouble swallowing, and i sometimes feel like food is becoming trapped in my throat. i frequently feel bloated and belch. every time, i have a bad aftertaste."
peptic ulcer disease,"i've lost a lot of stuff because of my bloody stools, including iron and bloos. as a result, i now have anaemia and generally feel rather weak."
peptic ulcer disease,i have a strong appetite and am constantly hungry. my stomach occasionally aches and cramps. i have really painful gas and bloating after eating.
peptic ulcer disease,i've been experiencing bowel movements that are both constipated and diarrhoeic. i often lack the will to eat and energy.
peptic ulcer disease,"only when i hunch down or lie down does my stomach hurt more. i have pain after eating certain foods, such as hot or acidic food. i occasionally get loose stools as a result of this."
peptic ulcer disease,i can't get to sleep or remain asleep because i have a stomach pain. i get exhausted after using the bathroom and stop being hungry. i worry a lot of the time.
peptic ulcer disease,"my mouth is filled with a sour, acidic flavour. i have frequent belching and burping. my upper abdomen has felt pressed in or full for the past few hours."
peptic ulcer disease,"i unintentionally lose weight and find it challenging to gain it back. to relieve the pain and discomfort i feel, i take antacids. my mouth hurts so severely right now."
diabetes,i have increased thirst and frequent urination. i often have a dry mouth and throat. recently i have been having increased hunger and appetite
